customer_id,timestamp,voltage,current,power,is_theft
28,2024-06-29 09:00:00,225.91,12.472,2.818,0
42,2024-06-08 06:00:00,221.27,1.341,0.297,1
24,2024-06-16 00:00:00,231.09,8.749,2.022,0
8,2024-06-02 14:00:00,234.74,9.721,2.282,0
13,2024-06-23 04:00:00,231.31,9.571,2.214,0
13,2024-06-02 12:00:00,224.95,9.395,2.113,0
48,2024-06-26 20:00:00,215.2,7.545,1.624,1
19,2024-06-23 17:00:00,234.38,15.221,3.568,0
40,2024-06-17 14:00:00,228.54,9.332,2.133,0
17,2024-05-31 00:00:00,226.82,8.61,1.953,0
5,2024-06-14 04:00:00,225.86,11.878,2.683,0
1,2024-06-21 22:00:00,224.58,12.769,2.868,0
22,2024-06-04 14:00:00,224.59,8.257,1.854,0
8,2024-06-25 08:00:00,225.93,14.035,3.171,0
25,2024-06-01 15:00:00,232.11,10.112,2.347,0
43,2024-06-17 17:00:00,219.94,6.791,1.494,1
28,2024-06-22 22:00:00,232.24,11.804,2.741,0
25,2024-06-05 10:00:00,232.37,10.542,2.45,0
13,2024-06-05 10:00:00,228.2,10.408,2.375,0
13,2024-06-02 11:00:00,234.49,9.793,2.296,0
5,2024-06-20 16:00:00,231.21,11.492,2.657,0
9,2024-05-31 08:00:00,231.01,14.75,3.407,0
30,2024-06-27 06:00:00,232.81,13.566,3.158,0
48,2024-06-20 08:00:00,207.05,0.94,0.195,1
28,2024-06-21 23:00:00,235.88,10.528,2.483,0
26,2024-06-25 14:00:00,226.75,8.243,1.869,0
32,2024-06-27 20:00:00,231.36,16.495,3.816,0
37,2024-06-17 21:00:00,230.83,13.482,3.112,0
24,2024-06-24 16:00:00,227.38,11.805,2.684,0
27,2024-06-28 22:00:00,229.72,11.49,2.639,0
37,2024-06-19 19:00:00,235.42,18.254,4.298,0
3,2024-06-22 10:00:00,228.86,11.565,2.647,0
16,2024-06-25 10:00:00,228.15,11.085,2.529,0
28,2024-06-21 11:00:00,231.03,9.613,2.221,0
18,2024-06-25 00:00:00,224.54,8.064,1.811,0
11,2024-06-08 22:00:00,227.63,12.015,2.735,0
8,2024-06-24 03:00:00,230.68,10.009,2.309,0
45,2024-06-19 16:00:00,218.41,1.11,0.242,1
48,2024-06-23 11:00:00,220.65,1.305,0.288,1
40,2024-06-20 03:00:00,227.03,10.081,2.289,0
23,2024-06-19 17:00:00,234.73,12.995,3.05,0
47,2024-06-24 14:00:00,224.12,1.757,0.394,1
45,2024-06-25 23:00:00,215.15,4.492,0.966,1
39,2024-06-28 17:00:00,229.61,14.271,3.277,0
31,2024-06-17 04:00:00,228.63,11.287,2.58,0
17,2024-06-07 18:00:00,233.29,15.787,3.683,0
5,2024-06-08 17:00:00,229.02,13.66,3.128,0
19,2024-06-11 19:00:00,227.92,17.234,3.928,0
33,2024-06-14 03:00:00,231.94,10.291,2.387,0
25,2024-06-07 10:00:00,231.59,11.268,2.609,0
15,2024-06-12 14:00:00,232.18,8.955,2.079,0
5,2024-06-19 02:00:00,232.28,8.875,2.061,0
23,2024-06-23 08:00:00,227.48,14.94,3.398,0
45,2024-06-21 04:00:00,214.3,1.527,0.327,1
10,2024-06-02 03:00:00,230.87,8.656,1.998,0
33,2024-06-24 02:00:00,228.77,9.467,2.166,0
20,2024-06-24 13:00:00,228.6,9.847,2.251,0
19,2024-06-01 23:00:00,228.96,9.839,2.253,0
37,2024-06-03 01:00:00,231.61,8.772,2.032,0
17,2024-06-08 17:00:00,228.7,13.603,3.111,0
49,2024-06-20 18:00:00,218.73,2.617,0.572,1
41,2024-06-16 17:00:00,227.49,0.532,0.121,1
38,2024-06-16 21:00:00,231.87,14.39,3.337,0
39,2024-06-07 04:00:00,234.22,10.515,2.463,0
44,2024-06-24 19:00:00,237.5,0.804,0.191,1
11,2024-06-25 03:00:00,234.64,9.251,2.171,0
30,2024-06-25 01:00:00,229.03,9.129,2.091,0
38,2024-06-16 22:00:00,225.55,11.877,2.679,0
30,2024-06-21 14:00:00,224.13,9.528,2.135,0
31,2024-06-04 04:00:00,235.71,10.863,2.561,0
36,2024-06-04 07:00:00,230.81,15.062,3.476,0
17,2024-06-16 19:00:00,233.44,17.459,4.076,0
30,2024-06-11 22:00:00,230.24,10.903,2.51,0
35,2024-06-14 10:00:00,230.29,10.637,2.45,0
34,2024-06-01 04:00:00,231.37,11.093,2.566,0
4,2024-06-07 22:00:00,231.01,11.994,2.771,0
16,2024-06-23 16:00:00,229.83,12.03,2.765,0
30,2024-06-01 20:00:00,230.16,16.952,3.902,0
13,2024-06-17 17:00:00,229.34,14.418,3.307,0
12,2024-06-05 22:00:00,234.46,11.481,2.692,0
21,2024-06-18 07:00:00,226.97,16.467,3.737,0
11,2024-06-11 17:00:00,227.78,14.468,3.296,0
50,2024-06-03 08:00:00,207.82,2.314,0.481,1
10,2024-06-23 18:00:00,231.17,15.903,3.676,0
19,2024-06-22 01:00:00,230.46,8.511,1.961,0
24,2024-06-03 06:00:00,232.78,14.702,3.422,0
8,2024-06-01 13:00:00,229.78,8.819,2.026,0
37,2024-06-29 08:00:00,232.42,12.949,3.01,0
36,2024-06-24 10:00:00,218.28,11.237,2.453,0
47,2024-06-07 05:00:00,210.2,2.184,0.459,1
2,2024-06-29 18:00:00,228.39,16.703,3.815,0
19,2024-06-12 15:00:00,235.83,9.149,2.158,0
31,2024-06-04 10:00:00,230.4,10.864,2.503,0
41,2024-06-17 09:00:00,213.56,1.088,0.232,1
15,2024-06-25 12:00:00,228.23,8.513,1.943,0
8,2024-06-16 14:00:00,229.1,8.37,1.918,0
2,2024-06-11 22:00:00,232.46,11.444,2.66,0
44,2024-06-23 20:00:00,222.77,7.606,1.694,1
19,2024-05-31 09:00:00,231.63,13.148,3.045,0
10,2024-06-21 16:00:00,234.8,11.781,2.766,0
45,2024-06-10 02:00:00,220.98,0.695,0.154,1
2,2024-06-17 07:00:00,233.8,15.64,3.657,0
14,2024-06-21 05:00:00,232.94,11.498,2.678,0
42,2024-06-27 11:00:00,227.76,0.998,0.227,1
31,2024-06-04 01:00:00,229.85,9.484,2.18,0
15,2024-06-03 11:00:00,224.78,9.186,2.065,0
46,2024-06-25 17:00:00,239.58,1.095,0.262,1
37,2024-06-06 23:00:00,232.4,9.889,2.298,0
37,2024-06-26 08:00:00,234.59,14.404,3.379,0
27,2024-06-01 17:00:00,222.7,13.679,3.046,0
38,2024-06-01 04:00:00,238.19,10.309,2.456,0
17,2024-06-06 20:00:00,233.01,16.167,3.767,0
32,2024-06-22 11:00:00,230.93,9.837,2.272,0
4,2024-06-23 04:00:00,231.14,10.352,2.393,0
18,2024-06-19 00:00:00,229.37,7.724,1.772,0
4,2024-06-26 21:00:00,229.19,13.094,3.001,0
13,2024-06-15 05:00:00,231.06,13.02,3.008,0
32,2024-06-07 15:00:00,230.54,11.363,2.62,0
4,2024-06-12 18:00:00,227.52,15.957,3.631,0
6,2024-06-05 13:00:00,230.99,8.861,2.047,0
29,2024-06-20 02:00:00,225.46,8.758,1.975,0
37,2024-06-14 00:00:00,235.34,8.554,2.013,0
45,2024-06-15 04:00:00,212.11,2.066,0.438,1
46,2024-06-28 13:00:00,240.08,7.504,1.802,1
26,2024-06-02 15:00:00,228.16,10.345,2.36,0
44,2024-06-11 23:00:00,221.24,1.291,0.286,1
3,2024-06-29 01:00:00,227.83,10.204,2.325,0
28,2024-06-06 12:00:00,232.33,8.999,2.091,0
11,2024-06-04 08:00:00,223.83,14.776,3.307,0
29,2024-06-21 03:00:00,228.11,9.379,2.14,0
48,2024-06-08 01:00:00,200.14,1.396,0.279,1
37,2024-06-25 16:00:00,232.65,12.039,2.801,0
9,2024-06-17 07:00:00,230.96,15.501,3.58,0
43,2024-06-11 15:00:00,210.05,0.872,0.183,1
16,2024-06-20 08:00:00,225.73,15.036,3.394,0
3,2024-06-06 05:00:00,229.32,12.923,2.963,0
50,2024-06-07 08:00:00,223.55,0.798,0.178,1
26,2024-06-21 17:00:00,231.21,14.168,3.276,0
4,2024-06-09 17:00:00,225.42,13.417,3.025,0
14,2024-06-05 23:00:00,230.23,8.625,1.986,0
30,2024-06-22 15:00:00,235.5,8.983,2.115,0
29,2024-06-09 16:00:00,228.41,12.289,2.807,0
5,2024-06-05 16:00:00,229.66,12.658,2.907,0
14,2024-06-22 02:00:00,231.92,9.231,2.141,0
41,2024-06-11 21:00:00,204.74,2.123,0.435,1
8,2024-06-10 08:00:00,230.91,15.428,3.563,0
6,2024-06-15 07:00:00,228.46,15.305,3.497,0
31,2024-06-05 04:00:00,229.95,11.572,2.661,0
21,2024-06-10 03:00:00,230.4,9.494,2.187,0
6,2024-06-22 00:00:00,231.16,8.65,1.999,0
47,2024-06-24 00:00:00,221.34,4.492,0.994,1
36,2024-06-13 12:00:00,237.83,9.315,2.215,0
22,2024-06-18 12:00:00,235.28,8.815,2.074,0
41,2024-06-14 16:00:00,220.72,1.457,0.322,1
41,2024-05-31 01:00:00,212.98,2.298,0.489,1
36,2024-06-29 00:00:00,234.45,6.619,1.552,0
33,2024-06-08 01:00:00,228.34,8.744,1.997,0
25,2024-06-12 10:00:00,228.78,10.837,2.479,0
45,2024-06-23 08:00:00,216.79,1.006,0.218,1
34,2024-06-03 09:00:00,230.77,12.967,2.992,0
25,2024-06-30 00:00:00,234.65,9.457,2.219,0
25,2024-06-15 10:00:00,225.49,9.963,2.247,0
25,2024-06-19 04:00:00,236.77,11.454,2.712,0
49,2024-06-03 21:00:00,222.12,5.097,1.132,1
15,2024-06-05 08:00:00,223.88,14.511,3.249,0
47,2024-06-20 14:00:00,200.01,0.509,0.102,1
11,2024-06-03 05:00:00,228.38,12.108,2.765,0
11,2024-06-29 00:00:00,234.44,8.789,2.06,0
40,2024-06-29 16:00:00,224.91,11.832,2.661,0
35,2024-06-02 16:00:00,231.74,11.203,2.596,0
38,2024-05-31 08:00:00,227.08,13.61,3.091,0
36,2024-06-07 22:00:00,229.3,12.178,2.792,0
27,2024-06-04 08:00:00,225.64,14.074,3.176,0
11,2024-06-18 15:00:00,227.68,11.151,2.539,0
37,2024-06-09 00:00:00,226.57,8.464,1.918,0
43,2024-06-06 22:00:00,217.53,1.421,0.309,1
26,2024-06-11 08:00:00,231.37,14.73,3.408,0
16,2024-06-22 19:00:00,231.72,16.99,3.937,0
2,2024-05-31 05:00:00,227.78,13.773,3.137,0
11,2024-05-31 04:00:00,229.88,10.374,2.385,0
12,2024-06-13 02:00:00,229.72,9.327,2.143,0
23,2024-05-31 14:00:00,227.39,9.258,2.105,0
20,2024-06-20 20:00:00,228.6,15.85,3.623,0
38,2024-06-29 03:00:00,232.91,10.251,2.387,0
25,2024-05-31 16:00:00,225.11,12.177,2.741,0
17,2024-06-02 09:00:00,229.67,11.604,2.665,0
48,2024-06-11 06:00:00,218.72,1.158,0.253,1
23,2024-06-03 00:00:00,234.23,8.072,1.891,0
21,2024-06-19 23:00:00,231.66,11.139,2.58,0
34,2024-06-19 13:00:00,230.94,9.209,2.127,0
21,2024-06-05 21:00:00,231.0,14.578,3.368,0
49,2024-06-01 04:00:00,211.61,4.906,1.038,1
42,2024-06-08 04:00:00,218.65,4.961,1.085,1
2,2024-06-03 13:00:00,229.84,8.76,2.013,0
45,2024-06-16 15:00:00,213.68,0.911,0.195,1
49,2024-06-28 19:00:00,229.54,1.171,0.269,1
45,2024-06-06 15:00:00,224.68,2.625,0.59,1
13,2024-06-20 23:00:00,229.72,8.545,1.963,0
34,2024-06-04 06:00:00,228.51,14.99,3.425,0
22,2024-05-31 11:00:00,226.94,10.68,2.424,0
7,2024-06-07 00:00:00,228.12,9.274,2.115,0
49,2024-06-18 22:00:00,229.59,0.892,0.205,1
36,2024-06-01 21:00:00,223.37,13.108,2.928,0
46,2024-06-19 12:00:00,209.83,1.865,0.391,1
49,2024-06-08 01:00:00,235.38,2.354,0.554,1
45,2024-06-28 17:00:00,218.46,1.443,0.315,1
35,2024-06-18 05:00:00,229.48,12.843,2.947,0
48,2024-06-01 22:00:00,221.95,1.25,0.277,1
3,2024-06-25 08:00:00,229.6,14.292,3.281,0
28,2024-06-28 05:00:00,230.29,12.376,2.85,0
46,2024-06-12 00:00:00,209.1,5.292,1.107,1
16,2024-05-31 01:00:00,228.58,9.685,2.214,0
18,2024-06-17 11:00:00,226.62,9.511,2.155,0
5,2024-06-22 18:00:00,226.36,17.8,4.029,0
35,2024-06-02 12:00:00,227.55,8.764,1.994,0
15,2024-06-21 18:00:00,231.01,16.479,3.807,0
26,2024-06-05 10:00:00,231.68,11.026,2.555,0
28,2024-06-17 20:00:00,222.87,18.098,4.033,0
46,2024-06-24 18:00:00,220.63,2.513,0.554,1
19,2024-05-31 06:00:00,227.23,14.651,3.329,0
12,2024-06-21 01:00:00,227.96,9.209,2.099,0
42,2024-06-02 20:00:00,229.21,1.806,0.414,1
50,2024-06-21 16:00:00,222.58,1.042,0.232,1
43,2024-06-12 16:00:00,221.83,4.935,1.095,1
6,2024-06-08 13:00:00,226.85,8.114,1.841,0
20,2024-06-09 04:00:00,232.16,9.474,2.2,0
42,2024-06-17 00:00:00,218.65,0.818,0.179,1
39,2024-06-16 06:00:00,227.17,14.402,3.272,0
14,2024-06-25 23:00:00,230.58,11.155,2.572,0
41,2024-06-24 14:00:00,225.29,2.377,0.536,1
1,2024-06-22 17:00:00,227.49,14.019,3.189,0
12,2024-06-23 19:00:00,230.69,17.607,4.062,0
22,2024-06-03 16:00:00,227.78,13.604,3.099,0
13,2024-06-27 23:00:00,224.41,10.224,2.294,0
20,2024-06-01 14:00:00,225.29,8.64,1.946,0
40,2024-06-23 16:00:00,235.27,10.988,2.585,0
38,2024-06-27 20:00:00,230.85,16.954,3.914,0
11,2024-06-14 18:00:00,231.58,16.002,3.706,0
22,2024-06-07 08:00:00,233.4,14.474,3.378,0
10,2024-06-06 07:00:00,226.61,15.434,3.497,0
40,2024-06-17 08:00:00,230.69,14.553,3.357,0
18,2024-06-16 10:00:00,227.34,11.049,2.512,0
33,2024-06-18 06:00:00,224.69,14.888,3.345,0
29,2024-06-19 18:00:00,227.76,17.101,3.895,0
44,2024-06-29 06:00:00,227.36,2.238,0.509,1
5,2024-06-04 03:00:00,228.06,10.531,2.402,0
42,2024-06-12 17:00:00,227.56,5.004,1.139,1
23,2024-06-27 04:00:00,229.53,10.396,2.386,0
19,2024-06-17 23:00:00,228.84,10.291,2.355,0
43,2024-06-26 01:00:00,228.25,1.662,0.379,1
14,2024-05-31 01:00:00,228.26,7.857,1.793,0
34,2024-06-11 20:00:00,224.72,16.138,3.627,0
31,2024-06-06 02:00:00,225.65,10.181,2.297,0
1,2024-06-25 14:00:00,235.58,8.363,1.97,0
25,2024-06-22 18:00:00,230.06,16.61,3.821,0
27,2024-06-28 08:00:00,227.2,14.273,3.243,0
36,2024-06-11 11:00:00,223.66,9.478,2.12,0
10,2024-06-10 08:00:00,225.69,13.505,3.048,0
48,2024-06-15 21:00:00,214.62,1.387,0.298,1
41,2024-06-23 06:00:00,230.26,0.752,0.173,1
25,2024-06-25 01:00:00,222.96,8.738,1.948,0
49,2024-06-27 11:00:00,225.48,2.573,0.58,1
21,2024-06-25 03:00:00,225.41,8.596,1.938,0
16,2024-06-12 19:00:00,228.63,17.85,4.081,0
6,2024-06-26 03:00:00,229.61,10.415,2.391,0
34,2024-06-11 13:00:00,227.86,9.51,2.167,0
13,2024-06-07 00:00:00,229.68,8.978,2.062,0
24,2024-06-07 23:00:00,228.41,8.945,2.043,0
41,2024-06-03 09:00:00,211.69,2.444,0.517,1
28,2024-06-03 02:00:00,234.81,8.551,2.008,0
31,2024-06-27 19:00:00,230.89,16.655,3.846,0
17,2024-06-26 22:00:00,229.6,12.324,2.83,0
7,2024-06-20 00:00:00,231.69,8.35,1.935,0
42,2024-06-06 06:00:00,212.42,1.356,0.288,1
39,2024-06-22 09:00:00,225.39,14.88,3.354,0
35,2024-06-22 22:00:00,229.1,12.134,2.78,0
17,2024-06-15 22:00:00,227.7,12.481,2.842,0
23,2024-06-01 10:00:00,235.78,10.605,2.5,0
8,2024-06-11 08:00:00,227.82,14.618,3.33,0
4,2024-06-10 18:00:00,235.41,15.805,3.721,0
3,2024-06-12 20:00:00,226.04,16.714,3.778,0
16,2024-06-22 01:00:00,223.78,9.416,2.107,0
17,2024-06-29 22:00:00,229.67,12.319,2.829,0
50,2024-06-19 22:00:00,218.81,2.021,0.442,1
1,2024-06-14 02:00:00,231.33,9.68,2.239,0
35,2024-06-11 13:00:00,225.65,9.173,2.07,0
2,2024-06-25 20:00:00,233.2,16.321,3.806,0
50,2024-06-13 08:00:00,221.78,4.89,1.085,1
40,2024-06-14 15:00:00,232.2,9.807,2.277,0
30,2024-06-25 11:00:00,220.86,9.751,2.154,0
10,2024-06-19 15:00:00,234.3,9.705,2.274,0
6,2024-06-20 05:00:00,232.81,13.11,3.052,0
37,2024-06-10 16:00:00,229.05,11.824,2.708,0
32,2024-06-29 04:00:00,229.67,11.307,2.597,0
33,2024-06-13 09:00:00,227.65,11.82,2.691,0
29,2024-06-16 09:00:00,231.88,12.579,2.917,0
28,2024-06-19 10:00:00,227.64,11.129,2.533,0
14,2024-06-11 13:00:00,228.49,9.449,2.159,0
29,2024-06-16 15:00:00,230.36,9.979,2.299,0
48,2024-06-05 13:00:00,218.61,1.165,0.255,1
40,2024-06-01 02:00:00,228.24,8.654,1.975,0
34,2024-06-23 09:00:00,229.13,12.989,2.976,0
19,2024-06-15 12:00:00,231.25,9.48,2.192,0
25,2024-06-29 23:00:00,231.36,10.505,2.43,0
13,2024-06-19 22:00:00,230.64,10.616,2.449,0
1,2024-06-02 12:00:00,229.76,7.912,1.818,0
48,2024-06-05 01:00:00,207.59,1.916,0.398,1
21,2024-06-26 04:00:00,231.34,11.375,2.632,0
49,2024-06-11 16:00:00,210.83,0.765,0.161,1
3,2024-06-03 10:00:00,231.28,11.668,2.699,0
46,2024-06-19 20:00:00,218.19,2.229,0.486,1
1,2024-06-20 01:00:00,231.26,9.65,2.232,0
34,2024-06-11 01:00:00,230.67,8.372,1.931,0
17,2024-06-24 00:00:00,231.43,7.888,1.825,0
22,2024-06-29 13:00:00,226.87,9.422,2.138,0
45,2024-06-10 23:00:00,221.13,1.126,0.249,1
3,2024-06-13 08:00:00,232.67,14.562,3.388,0
13,2024-06-12 02:00:00,233.91,8.703,2.036,0
31,2024-06-06 18:00:00,227.62,17.279,3.933,0
34,2024-06-02 22:00:00,230.54,11.912,2.746,0
41,2024-06-09 21:00:00,190.14,1.919,0.365,1
7,2024-06-21 23:00:00,226.03,10.715,2.422,0
4,2024-06-22 20:00:00,230.96,15.625,3.609,0
33,2024-06-03 06:00:00,229.25,14.652,3.359,0
40,2024-06-27 02:00:00,223.67,9.206,2.059,0
44,2024-06-19 04:00:00,211.5,0.478,0.101,1
16,2024-06-09 15:00:00,232.35,10.364,2.408,0
35,2024-06-10 08:00:00,231.2,15.604,3.608,0
36,2024-06-19 21:00:00,228.79,14.154,3.238,0
10,2024-06-13 18:00:00,230.56,16.875,3.891,0
34,2024-06-11 06:00:00,229.46,14.711,3.376,0
19,2024-06-04 07:00:00,232.38,14.59,3.391,0
31,2024-06-10 04:00:00,229.64,10.314,2.369,0
17,2024-05-31 19:00:00,232.56,16.125,3.75,0
30,2024-06-10 23:00:00,234.99,7.999,1.88,0
27,2024-06-21 00:00:00,232.27,8.871,2.06,0
49,2024-06-24 21:00:00,199.16,8.885,1.769,1
41,2024-06-22 05:00:00,209.48,2.686,0.563,1
34,2024-06-09 18:00:00,234.65,16.042,3.764,0
17,2024-06-05 08:00:00,226.67,14.256,3.231,0
39,2024-06-05 11:00:00,229.2,8.879,2.035,0
12,2024-06-29 19:00:00,231.8,16.591,3.846,0
43,2024-06-29 09:00:00,204.39,7.369,1.506,1
6,2024-06-27 10:00:00,223.27,11.726,2.618,0
41,2024-06-23 10:00:00,221.0,0.914,0.202,1
24,2024-06-18 14:00:00,233.22,9.747,2.273,0
22,2024-06-21 01:00:00,230.86,9.17,2.117,0
24,2024-06-05 22:00:00,230.99,11.178,2.582,0
3,2024-06-07 12:00:00,226.35,8.954,2.027,0
18,2024-06-25 18:00:00,229.14,16.866,3.865,0
45,2024-06-07 04:00:00,224.8,2.355,0.529,1
31,2024-06-22 22:00:00,230.17,10.443,2.404,0
50,2024-06-05 05:00:00,223.11,1.779,0.397,1
44,2024-06-27 02:00:00,214.75,2.419,0.519,1
37,2024-06-29 13:00:00,228.37,8.847,2.02,0
45,2024-06-06 21:00:00,218.59,1.37,0.3,1
23,2024-06-24 20:00:00,226.57,16.11,3.65,0
13,2024-06-14 08:00:00,233.26,14.246,3.323,0
16,2024-06-23 05:00:00,228.19,13.472,3.074,0
25,2024-06-15 21:00:00,231.96,14.062,3.262,0
33,2024-06-28 08:00:00,230.48,13.931,3.211,0
48,2024-06-07 17:00:00,219.87,2.233,0.491,1
18,2024-06-22 23:00:00,230.09,9.488,2.183,0
4,2024-06-17 02:00:00,233.82,8.334,1.949,0
39,2024-06-19 02:00:00,226.81,9.274,2.103,0
40,2024-06-17 02:00:00,231.58,8.949,2.073,0
29,2024-06-17 11:00:00,226.87,10.517,2.386,0
35,2024-06-01 19:00:00,230.1,16.982,3.907,0
3,2024-06-27 16:00:00,229.45,11.049,2.535,0
27,2024-06-13 05:00:00,229.48,13.55,3.109,0
42,2024-06-17 06:00:00,237.5,0.758,0.18,1
25,2024-06-19 11:00:00,229.03,9.8,2.244,0
10,2024-06-24 18:00:00,233.63,14.89,3.479,0
2,2024-06-23 06:00:00,233.87,13.922,3.256,0
19,2024-06-10 03:00:00,228.42,9.201,2.102,0
47,2024-06-16 22:00:00,217.85,1.629,0.355,1
21,2024-06-07 08:00:00,233.79,13.727,3.209,0
16,2024-06-23 15:00:00,234.84,8.674,2.037,0
41,2024-06-22 10:00:00,210.84,6.356,1.34,1
50,2024-06-18 11:00:00,225.39,1.408,0.317,1
22,2024-06-09 01:00:00,236.47,8.107,1.917,0
28,2024-06-21 07:00:00,229.9,15.989,3.676,0
32,2024-06-02 20:00:00,228.88,16.307,3.732,0
33,2024-06-06 20:00:00,228.44,16.234,3.709,0
13,2024-06-02 05:00:00,236.99,11.892,2.818,0
44,2024-06-17 08:00:00,215.1,0.621,0.134,1
20,2024-06-06 16:00:00,228.01,11.92,2.718,0
28,2024-06-25 12:00:00,233.8,8.242,1.927,0
4,2024-06-01 11:00:00,230.3,9.79,2.255,0
23,2024-06-07 02:00:00,234.12,9.688,2.268,0
7,2024-06-04 03:00:00,230.51,9.556,2.203,0
9,2024-06-15 22:00:00,228.75,11.067,2.532,0
25,2024-05-31 23:00:00,227.96,9.021,2.056,0
2,2024-06-04 05:00:00,231.43,12.505,2.894,0
30,2024-06-20 00:00:00,232.23,8.09,1.879,0
17,2024-06-26 15:00:00,226.94,10.761,2.442,0
27,2024-06-07 08:00:00,230.03,15.143,3.483,0
14,2024-06-05 10:00:00,229.19,11.15,2.556,0
45,2024-06-04 01:00:00,220.76,1.637,0.361,1
30,2024-06-28 10:00:00,230.68,10.393,2.398,0
50,2024-06-12 01:00:00,200.02,2.537,0.508,1
12,2024-06-01 15:00:00,234.7,9.598,2.253,0
19,2024-06-24 21:00:00,230.13,14.63,3.367,0
28,2024-06-24 16:00:00,228.74,11.949,2.733,0
34,2024-06-15 07:00:00,230.1,15.09,3.472,0
10,2024-06-09 17:00:00,232.97,13.499,3.145,0
5,2024-06-17 08:00:00,232.28,14.961,3.475,0
28,2024-06-09 11:00:00,230.58,9.855,2.272,0
44,2024-06-19 21:00:00,225.74,1.282,0.289,1
12,2024-06-24 12:00:00,228.7,9.304,2.128,0
15,2024-06-24 12:00:00,230.55,8.999,2.075,0
43,2024-06-16 12:00:00,228.65,1.202,0.275,1
16,2024-06-07 15:00:00,231.46,8.742,2.023,0
50,2024-06-22 18:00:00,205.28,0.643,0.132,1
28,2024-06-15 19:00:00,228.51,17.389,3.974,0
37,2024-06-18 11:00:00,225.24,8.869,1.998,0
23,2024-06-24 00:00:00,222.99,9.888,2.205,0
14,2024-06-30 00:00:00,226.3,9.374,2.121,0
48,2024-06-15 02:00:00,213.08,2.271,0.484,1
19,2024-06-04 13:00:00,231.91,8.825,2.047,0
18,2024-06-03 13:00:00,235.73,9.584,2.259,0
36,2024-06-11 23:00:00,229.03,10.072,2.307,0
16,2024-06-27 22:00:00,227.96,11.812,2.693,0
38,2024-06-02 12:00:00,228.5,7.758,1.773,0
10,2024-06-06 12:00:00,230.31,9.702,2.235,0
41,2024-06-01 01:00:00,212.68,1.915,0.407,1
47,2024-06-15 10:00:00,225.47,1.001,0.226,1
26,2024-06-17 16:00:00,229.09,12.078,2.767,0
33,2024-06-20 18:00:00,229.0,16.791,3.845,0
39,2024-06-28 01:00:00,228.24,8.891,2.029,0
11,2024-06-04 05:00:00,229.26,12.02,2.756,0
35,2024-06-14 11:00:00,227.31,9.351,2.126,0
29,2024-06-30 00:00:00,230.27,9.289,2.139,0
39,2024-06-23 02:00:00,226.71,9.706,2.201,0
4,2024-06-23 02:00:00,234.03,8.481,1.985,0
3,2024-06-26 13:00:00,226.85,9.014,2.045,0
39,2024-06-23 15:00:00,226.44,9.514,2.154,0
47,2024-06-23 01:00:00,216.82,0.649,0.141,1
34,2024-06-27 01:00:00,234.82,8.236,1.934,0
4,2024-06-13 07:00:00,228.35,14.779,3.375,0
38,2024-06-06 17:00:00,233.65,13.726,3.207,0
3,2024-06-13 05:00:00,226.7,13.606,3.084,0
14,2024-06-25 11:00:00,226.08,9.335,2.111,0
29,2024-06-25 18:00:00,228.16,15.809,3.607,0
14,2024-06-22 15:00:00,232.26,10.699,2.485,0
30,2024-06-27 09:00:00,230.61,12.876,2.969,0
44,2024-06-08 00:00:00,232.75,1.806,0.42,1
35,2024-06-16 19:00:00,226.91,17.269,3.918,0
28,2024-06-14 13:00:00,223.33,8.608,1.922,0
7,2024-06-25 18:00:00,224.49,16.722,3.754,0
39,2024-06-12 10:00:00,226.14,11.971,2.707,0
23,2024-06-15 19:00:00,229.8,16.448,3.78,0
15,2024-06-12 13:00:00,231.68,9.786,2.267,0
27,2024-06-14 15:00:00,232.93,9.054,2.109,0
7,2024-06-17 23:00:00,231.04,11.045,2.552,0
40,2024-06-25 15:00:00,227.49,10.578,2.406,0
32,2024-05-31 08:00:00,235.88,14.131,3.333,0
28,2024-06-20 09:00:00,231.87,11.455,2.656,0
8,2024-06-10 12:00:00,227.12,8.471,1.924,0
3,2024-06-22 20:00:00,227.48,16.326,3.714,0
19,2024-06-21 08:00:00,227.28,14.423,3.278,0
7,2024-06-26 21:00:00,226.5,14.88,3.37,0
10,2024-06-12 06:00:00,226.97,14.766,3.351,0
13,2024-05-31 14:00:00,230.54,8.813,2.032,0
12,2024-06-05 19:00:00,227.79,18.474,4.208,0
12,2024-06-26 22:00:00,233.01,11.742,2.736,0
12,2024-06-01 18:00:00,228.35,16.415,3.748,0
48,2024-06-21 02:00:00,209.28,2.682,0.561,1
35,2024-06-26 12:00:00,231.08,8.479,1.959,0
19,2024-06-10 06:00:00,230.53,14.25,3.285,0
45,2024-06-28 13:00:00,217.7,1.814,0.395,1
45,2024-06-06 12:00:00,217.75,2.203,0.48,1
14,2024-06-06 07:00:00,224.42,16.678,3.743,0
17,2024-06-06 14:00:00,232.93,10.221,2.381,0
4,2024-06-22 17:00:00,232.8,13.918,3.24,0
49,2024-05-31 14:00:00,210.45,7.339,1.544,1
27,2024-06-21 06:00:00,223.35,14.296,3.193,0
3,2024-06-08 11:00:00,229.7,9.002,2.068,0
31,2024-06-20 06:00:00,226.82,14.707,3.336,0
16,2024-06-09 22:00:00,233.7,10.46,2.445,0
48,2024-06-28 01:00:00,217.13,1.638,0.356,1
